selection_view,target,target_scope,experiment_scope,dataset_scope,source_label,model_name,model_family,feature_group,pipeline,variant,control_type,is_control,preprocessing_method,preprocessing_algorithm,features_csv,lag_window,hidden_size,lr,epochs,patience,batch_size,rmse,mae,directional_accuracy,sharpe,n_rows,n_features,n_test_total,artifact_path,source_report_path,source_summary_path,selection_rule,note
,target_h1,h1_sentiment,panel_sentiment_pipeline,sp500_constituent_panel_sentiment,sentiment_eval_finbert_target_h1,Model_C_sentiment_only,elastic_net,G5_sentiment_only,finbert,,,False,panel_finbert_sentiment_merge,Base S&P 500 constituent panel preprocessing plus daily sentiment merge; FINBERT sentiment features use g5 sentiment columns; sklearn pipelines impute missing values and apply RobustScaler/StandardScaler where model-specific.,data\processed\features\research_features_finbert_target_h1.csv,0,,,300,20,,0.0203876257963715,0.0140102778871811,0.5125385771729373,0.1417613000865053,2461082,12,188259,artifacts\models\sentiment_eval_finbert_target_h1\target_h1\target_h1_G5_sentiment_only_elastic_net_lag0_e300_p20.joblib,reports\sentiment_eval_finbert_target_h1\model_set_results.csv,reports\sentiment_eval_finbert_target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",Phase 8 baseline if using FinBERT prefix; challenger if using RAG prefix.
,target_h1,h1_sentiment,panel_sentiment_pipeline,sp500_constituent_panel_sentiment,sentiment_eval_rag_target_h1,Model_C_sentiment_only,elastic_net,G5_sentiment_only,rag,,,False,panel_rag_sentiment_merge,Base S&P 500 constituent panel preprocessing plus daily sentiment merge; RAG sentiment features use g5 sentiment columns; sklearn pipelines impute missing values and apply RobustScaler/StandardScaler where model-specific.,data\processed\features\research_features_rag_target_h1.csv,0,,,300,20,,0.0203876257963715,0.0140102778871811,0.5125385771729373,0.1417613000865053,2461082,14,188259,artifacts\models\sentiment_eval_rag_target_h1\target_h1\target_h1_G5_sentiment_only_elastic_net_lag0_e300_p20.joblib,reports\sentiment_eval_rag_target_h1\model_set_results.csv,reports\sentiment_eval_rag_target_h1\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",Phase 8 baseline if using FinBERT prefix; challenger if using RAG prefix.
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,FEDformer,FEDformer,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0156987365335226,0.0126475896686315,0.6349206349206349,5.2680830394585385,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_FEDformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,PatchTST,PatchTST,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0161675531417131,0.0126772141084074,0.6507936507936508,2.639727065996353,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_PatchTST_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,Informer,Informer,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0162763018161058,0.0131595134735107,0.7301587301587301,5.263514370877044,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_Informer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,Informer,Informer,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0164593495428562,0.0132724903523921,0.6825396825396826,3.9341914176876847,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_Informer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,PatchTST,PatchTST,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0164598263800144,0.013713713735342,0.5873015873015873,2.269354528180679,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_PatchTST_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,PatchTST,PatchTST,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.01648985221982,0.0129991918802261,0.6349206349206349,2.3031835995869425,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_PatchTST_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,GRU,GRU,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0166024193167686,0.0133642936125397,0.6190476190476191,4.222801319531839,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_GRU_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,TFT,TFT,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0168020948767662,0.0133845675736665,0.6507936507936508,2.639727065996353,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_TFT_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,FEDformer,FEDformer,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0171120855957269,0.0139310592785477,0.5396825396825397,-0.1119157051224401,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_FEDformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,TFT,TFT,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0176051743328571,0.0136127565056085,0.6031746031746031,1.51647612473571,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_TFT_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,MambaStock,MambaStock,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0178703181445598,0.0144094359129667,0.5714285714285714,1.63105129520125,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_MambaStock_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,Informer,Informer,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.017950901761651,0.0152210211381316,0.365079365079365,-2.0812556411049425,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_Informer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,TFT,TFT,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0179775636643171,0.0145944394171237,0.4761904761904761,-0.6203905658114249,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_TFT_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,GRU,GRU,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0186174605041742,0.0159513615071773,0.4761904761904761,-0.5411594298695253,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_GRU_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,LSTM,LSTM,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0187113024294376,0.0149113852530717,0.4761904761904761,-2.6060031958685244,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_LSTM_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,NHITS,NHITS,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0190416760742664,0.0149732045829296,0.5873015873015873,4.037087157237144,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_NHITS_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,GRU,GRU,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0190985109657049,0.0153020229190588,0.4761904761904761,-2.199903171103777,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_GRU_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,FEDformer,FEDformer,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0191798750311136,0.0149173224344849,0.6031746031746031,-0.1589245263293235,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_FEDformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,MambaStock,MambaStock,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0192015264183282,0.0154206492006778,0.5238095238095238,-0.5080752945623969,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_MambaStock_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,MambaStock,MambaStock,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0192705169320106,0.0143717918545007,0.5714285714285714,0.1384186048628958,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_MambaStock_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,Autoformer,Autoformer,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0203832294791936,0.0174701903015375,0.3809523809523809,-0.49439858242012,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_Autoformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,NHITS,NHITS,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0204087942838668,0.0160567965358495,0.6190476190476191,2.3179731173136826,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_NHITS_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,Autoformer,Autoformer,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0212207473814487,0.0159347392618656,0.6507936507936508,2.639727065996353,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_Autoformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,NHITS,NHITS,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0221325308084487,0.0174828432500362,0.6031746031746031,1.5627693329574923,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_NHITS_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,Autoformer,Autoformer,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0268608536571264,0.0218066684901714,0.6507936507936508,2.639727065996353,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_Autoformer_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,NBEATS,NBEATS,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0348491966724395,0.0280104931443929,0.5555555555555556,1.5855452315737053,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_NBEATS_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,LSTM,LSTM,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.035769373178482,0.0316323302686214,0.3492063492063492,-2.639727065996353,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_LSTM_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,NBEATS,NBEATS,G3_plus_breadth,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0658246353268623,0.051234483718872,0.4761904761904761,-1.3753490621265032,4962,24,63,artifacts\models\deep_torch\target_h5\target_h5_G3_plus_breadth_NBEATS_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,NBEATS,NBEATS,G2_price_technical,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0668304115533828,0.0557358562946319,0.4285714285714285,-3.433618056097513,4962,17,63,artifacts\models\deep_torch\target_h5\target_h5_G2_price_technical_NBEATS_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,deep_daily_price,sp500_index_daily,deep_torch_h5_best_configs,LSTM,LSTM,G1_price_only,,,,False,daily_features_train_fold_standardization,Daily S&P 500 index feature matrix; model runner standardizes sequence features within each train fold only.,,64,32.0,0.001,20,10,64.0,0.0834045633673667,0.0818050056695938,0.6507936507936508,2.639727065996353,4962,8,63,artifacts\models\deep_torch\target_h5\target_h5_G1_price_only_LSTM_lag64_h32_lr0.001_e20_p10.pt,reports\deep_torch_model_results_h5_best_configs.csv,reports\deep_torch_model_summary_h5.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,elastic_net,elastic_net,G2_price_technical,,v3_rollmed_minmax,,False,v3_rollmed_minmax,"Denoising: Per-symbol rolling median denoising (window=5) | Normalization: Per-symbol min-max normalization to [-1, 1]",data\processed\features\research_features_panel_pre_v3.csv,0,,,120,5,,0.0463818202924551,0.0329935172780528,0.5179778921592062,0.5629870972067972,2461082,17,188259,artifacts\models\preprocessing_variants\v3_rollmed_minmax\target_h5\target_h5\target_h5_G2_price_technical_elastic_net_lag0_e120_p5.joblib,reports\preprocessing_variants\v3_rollmed_minmax\target_h5\model_family_results.csv,reports\preprocessing_variants\v3_rollmed_minmax\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G1_price_only,,v4_hampel_ranknorm,,False,v4_hampel_ranknorm,"Denoising: Per-symbol Hampel filter (window=7, n_sigma=3.0) | Normalization: Daily cross-sectional percentile rank scaled to [-1, 1]",data\processed\features\research_features_panel_pre_v4.csv,0,,,120,5,,0.0463824195051575,0.0329681244573259,0.5220201955816189,0.418734631463275,2461082,8,188259,artifacts\models\preprocessing_variants\v4_hampel_ranknorm\target_h5\target_h5\target_h5_G1_price_only_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\model_family_results.csv,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G3_plus_panel_breadth,,v4_hampel_ranknorm,,False,v4_hampel_ranknorm,"Denoising: Per-symbol Hampel filter (window=7, n_sigma=3.0) | Normalization: Daily cross-sectional percentile rank scaled to [-1, 1]",data\processed\features\research_features_panel_pre_v4.csv,0,,,120,5,,0.046383015475804,0.0329720487265495,0.5193324090747321,0.3852282093586637,2461082,22,188259,artifacts\models\preprocessing_variants\v4_hampel_ranknorm\target_h5\target_h5\target_h5_G3_plus_panel_breadth_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\model_family_results.csv,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,ridge,ridge,G2_price_technical,,v4_hampel_ranknorm,,False,v4_hampel_ranknorm,"Denoising: Per-symbol Hampel filter (window=7, n_sigma=3.0) | Normalization: Daily cross-sectional percentile rank scaled to [-1, 1]",data\processed\features\research_features_panel_pre_v4.csv,0,,,120,5,,0.0463835482259045,0.0329724246939789,0.5195448823163833,0.3762627754066919,2461082,17,188259,artifacts\models\preprocessing_variants\v4_hampel_ranknorm\target_h5\target_h5\target_h5_G2_price_technical_ridge_lag0_e120_p5.joblib,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\model_family_results.csv,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,elastic_net,elastic_net,G1_price_only,,v4_hampel_ranknorm,,False,v4_hampel_ranknorm,"Denoising: Per-symbol Hampel filter (window=7, n_sigma=3.0) | Normalization: Daily cross-sectional percentile rank scaled to [-1, 1]",data\processed\features\research_features_panel_pre_v4.csv,0,,,120,5,,0.0463898298017862,0.0329730287381774,0.5200282589411396,0.3105955759828637,2461082,8,188259,artifacts\models\preprocessing_variants\v4_hampel_ranknorm\target_h5\target_h5\target_h5_G1_price_only_elastic_net_lag0_e120_p5.joblib,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\model_family_results.csv,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,elastic_net,elastic_net,G3_plus_panel_breadth,,v3_rollmed_minmax,,False,v3_rollmed_minmax,"Denoising: Per-symbol rolling median denoising (window=5) | Normalization: Per-symbol min-max normalization to [-1, 1]",data\processed\features\research_features_panel_pre_v3.csv,0,,,120,5,,0.046390445427864,0.0329980646133444,0.5173723434205005,0.507258768496385,2461082,22,188259,artifacts\models\preprocessing_variants\v3_rollmed_minmax\target_h5\target_h5\target_h5_G3_plus_panel_breadth_elastic_net_lag0_e120_p5.joblib,reports\preprocessing_variants\v3_rollmed_minmax\target_h5\model_family_results.csv,reports\preprocessing_variants\v3_rollmed_minmax\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,elastic_net,elastic_net,G3_plus_panel_breadth,,v4_hampel_ranknorm,,False,v4_hampel_ranknorm,"Denoising: Per-symbol Hampel filter (window=7, n_sigma=3.0) | Normalization: Daily cross-sectional percentile rank scaled to [-1, 1]",data\processed\features\research_features_panel_pre_v4.csv,0,,,120,5,,0.0463908358200157,0.0329732241151758,0.5206019366935977,0.3426454925699634,2461082,22,188259,artifacts\models\preprocessing_variants\v4_hampel_ranknorm\target_h5\target_h5\target_h5_G3_plus_panel_breadth_elastic_net_lag0_e120_p5.joblib,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\model_family_results.csv,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
,target_h5,h5,panel_preprocessing,sp500_constituent_panel,preprocessing_variants_best_models,elastic_net,elastic_net,G2_price_technical,,v4_hampel_ranknorm,,False,v4_hampel_ranknorm,"Denoising: Per-symbol Hampel filter (window=7, n_sigma=3.0) | Normalization: Daily cross-sectional percentile rank scaled to [-1, 1]",data\processed\features\research_features_panel_pre_v4.csv,0,,,120,5,,0.046391117825191,0.0329734363835896,0.5203575924656989,0.3332909508424247,2461082,17,188259,artifacts\models\preprocessing_variants\v4_hampel_ranknorm\target_h5\target_h5\target_h5_G2_price_technical_elastic_net_lag0_e120_p5.joblib,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\model_family_results.csv,reports\preprocessing_variants\v4_hampel_ranknorm\target_h5\summary.json,"Lowest RMSE, tie-break by higher directional accuracy then higher Sharpe.",
